lat,lon,type
25.7206783,-80.2786995,tree
25.7207696,-80.2785829,tree
25.7207315,-80.2786278,tree
25.7206113,-80.2785064,tree
25.7206524,-80.2785493,tree
25.7206947,-80.2785896,tree
25.7207231,-80.2785487,tree
25.7206856,-80.2785091,tree
25.7206427,-80.2784702,tree
25.7206065,-80.2784354,tree
25.720575,-80.2784709,tree
25.7205467,-80.2785071,tree
25.7205158,-80.2785453,tree
25.7204778,-80.27831,tree
25.7204446,-80.2783448,tree
25.7204832,-80.2783891,tree
25.7205183,-80.2783502,tree
25.720563,-80.2783871,tree
25.7205279,-80.278426,tree
25.7204971,-80.2784615,tree
25.7204675,-80.2785004,tree
25.7204017,-80.2785715,tree
25.7203721,-80.2786104,tree
25.7203467,-80.2786452,tree
25.7203141,-80.2786855,tree
25.7204518,-80.2786164,tree
25.7204222,-80.2786506,tree
25.720392,-80.2786835,tree
25.7203636,-80.2787203,tree
25.718164,-80.274927,tree
25.7182087,-80.2749719,tree
25.7208807,-80.2754863,tree
25.7208198,-80.2754741,tree
25.7207756,-80.2754849,tree
25.7207092,-80.2755245,tree
25.7206602,-80.2755935,tree
25.7206252,-80.2756365,tree
25.7205853,-80.2756854,tree
25.7205436,-80.2757303,tree
25.7205038,-80.2757719,tree
25.7206427,-80.2761736,tree
25.7206771,-80.2761233,tree
25.7207152,-80.2760676,tree
25.7207455,-80.2760294,tree
25.7207901,-80.2759775,tree
25.7208253,-80.2759276,tree
25.7208595,-80.2758874,tree
25.7209997,-80.2755292,tree
25.7209182,-80.2758343,tree
25.7209623,-80.2757813,tree
25.7209883,-80.2756941,tree
25.7209834,-80.2756358,tree
25.7209647,-80.2755734,tree
25.718425,-80.2752442,tree
25.7184805,-80.2753374,tree
25.7185174,-80.2753864,tree
25.7185445,-80.27543,tree
25.7185646,-80.2754641,tree
25.7185887,-80.2755071,tree
25.7186316,-80.2755848,tree
25.7186582,-80.2756345,tree
25.7189838,-80.2763077,tree
25.7183984,-80.2781014,tree
25.7185144,-80.2780062,tree
25.7194284,-80.2787981,tree
25.7195722,-80.2788612,tree
25.7196115,-80.2788813,tree
25.7197577,-80.2789316,tree
25.7199061,-80.2792434,tree
25.7199184,-80.2791696,tree
25.7199425,-80.2790623,tree
25.7200404,-80.278945,tree
25.7187506,-80.2754273,tree
25.7187222,-80.2753682,tree
25.7186908,-80.2753159,tree
25.7211036,-80.2782724,tree
25.7210529,-80.2783301,tree
25.7210052,-80.2783978,tree
25.7182498,-80.2750095,tree
25.7182945,-80.2750672,tree
25.7183289,-80.2751141,tree
25.7183609,-80.2751537,tree
25.7183911,-80.2752,tree
25.7185821,-80.2751718,tree
25.7185392,-80.2751087,tree
25.7185077,-80.2750645,tree
25.7184691,-80.2750028,tree
25.7184377,-80.2749525,tree
25.7184183,-80.2749103,tree
25.7183821,-80.27486,tree
25.7183422,-80.2748057,tree
25.7182981,-80.2747547,tree
25.7182601,-80.2747191,tree
25.7182298,-80.2746803,tree
25.7183223,-80.2749605,tree
25.7182915,-80.2749203,tree
25.7182588,-80.2748834,tree
25.7182238,-80.2748419,tree
25.7181833,-80.2747909,tree
25.7181827,-80.27464,tree
25.7181435,-80.2746018,tree
25.7180969,-80.2745535,tree
25.7180559,-80.274514,tree
25.7180136,-80.2744744,tree
25.7179785,-80.2744362,tree
25.7179405,-80.2743953,tree
25.7178994,-80.2743597,tree
25.7178529,-80.2743094,tree
25.7178124,-80.2742712,tree
25.7177725,-80.2742343,tree
25.7177296,-80.2741921,tree
25.7176577,-80.2742679,tree
25.7177067,-80.2743128,tree
25.7177484,-80.2743577,tree
25.7177822,-80.2743919,tree
25.7178287,-80.2744382,tree
25.7178704,-80.2744784,tree
25.7179121,-80.274518,tree
25.7179906,-80.2746018,tree
25.7177526,-80.2745233,tree
25.7179604,-80.2747292,tree
25.7179211,-80.274687,tree
25.7178813,-80.2746481,tree
25.7178384,-80.2746038,tree
25.7177906,-80.2745582,tree
25.7177212,-80.2744898,tree
25.7176801,-80.2744482,tree
25.7176366,-80.274404,tree
25.7175871,-80.2743611,tree
25.7212293,-80.2766557,tree
25.7211852,-80.2766148,tree
25.7212154,-80.2765752,tree
25.7212661,-80.2766101,tree
25.7213175,-80.2765484,tree
25.7213477,-80.2765042,tree
25.7212722,-80.2765082,tree
25.7213072,-80.2764633,tree
25.7212661,-80.276421,tree
25.7212257,-80.2764659,tree
25.7211773,-80.2765303,tree
25.7211426,-80.2765756,tree
25.7219403,-80.276765,tree
25.72195,-80.2767489,tree
25.7219724,-80.276702,tree
25.7220606,-80.2766798,tree
25.7220781,-80.2766765,tree
25.7221179,-80.2767214,tree
25.7221077,-80.2767442,tree
25.7220908,-80.2767288,tree
25.7220799,-80.276714,tree
25.7220636,-80.2766986,tree
25.7220442,-80.2766819,tree
25.7219881,-80.2766946,tree
25.7220007,-80.2766785,tree
25.7220297,-80.2766671,tree
25.7220539,-80.2766624,tree
25.722124,-80.2763218,tree
25.7220889,-80.2763473,tree
25.7220805,-80.2763707,tree
25.7235152,-80.2778593,tree
25.7235276,-80.2778349,tree
25.7217065,-80.2762292,tree
25.7221838,-80.2764344,tree
25.7218431,-80.2767006,tree
25.7217972,-80.2765457,tree
25.7217821,-80.2765142,tree
25.721802,-80.2764894,tree
25.72175,-80.2764954,tree
25.7217682,-80.2764659,tree
25.721796,-80.2764485,tree
25.72175,-80.2764418,tree
25.721712,-80.2764572,tree
25.7217132,-80.2764042,tree
25.7219017,-80.2764452,tree
25.7219494,-80.2764686,tree
25.7219887,-80.2764042,tree
25.721979,-80.2763519,tree
25.7219313,-80.2763841,tree
25.7219313,-80.2763265,tree
25.7218334,-80.2763439,tree
25.7218515,-80.2762862,tree
25.7218836,-80.2762695,tree
25.721924,-80.2762768,tree
25.7219724,-80.2765618,tree
25.7219319,-80.2765558,tree
25.7219047,-80.2765605,tree
25.722211,-80.2763379,tree
25.7221765,-80.2763526,tree
25.7221001,-80.276368,tree
25.765497,-80.2248602,tree
25.7654354,-80.2246276,tree
25.765192,-80.2246336,tree
25.7651588,-80.2245048,tree
25.7651274,-80.2245042,tree
25.7649782,-80.2245022,tree
25.7650344,-80.2245042,tree
25.7649124,-80.2246269,tree
25.7650084,-80.2245028,tree
25.7650646,-80.2245042,tree
25.7654783,-80.2263247,tree
25.7656679,-80.2266741,tree
25.7654608,-80.2267626,tree
25.7654432,-80.2266982,tree
25.7639371,-80.2248213,tree
25.7639396,-80.224757,tree
25.7640398,-80.2246839,tree
25.764047,-80.2246557,tree
25.7640615,-80.2246316,tree
25.7643858,-80.2246101,tree
25.7643677,-80.2246095,tree
25.7642983,-80.2246048,tree
25.7641793,-80.2246007,tree
25.7641467,-80.2246001,tree
25.7641159,-80.2246014,tree
25.7640815,-80.2246128,tree
25.7636829,-80.2244572,tree
25.7637403,-80.2244559,tree
25.7638031,-80.2244572,tree
25.7638653,-80.2244592,tree
25.7652431,-80.2266771,tree
25.7653065,-80.2266784,tree
25.7652757,-80.2266784,tree
25.7652104,-80.2266768,tree
25.763323,-80.2241568,tree
25.763489,-80.2243681,tree
25.7634214,-80.2243687,tree
25.763326,-80.2242728,tree
25.7633254,-80.2243687,tree
25.7633399,-80.2244411,tree
25.7633761,-80.2244425,tree
25.7634087,-80.2244425,tree
25.7634878,-80.2244465,tree
25.7635271,-80.2244465,tree
25.7633236,-80.2247006,tree
25.7633061,-80.2247,tree
25.7632861,-80.2247013,tree
25.7632861,-80.2246658,tree
25.7633055,-80.2246658,tree
25.7633248,-80.2246651,tree
25.7634039,-80.2246135,tree
25.7634184,-80.2246135,tree
25.7634329,-80.2246135,tree
25.7634468,-80.2246141,tree
25.7634595,-80.2246148,tree
25.7633055,-80.2245799,tree
25.7639305,-80.2250627,tree
25.7639317,-80.2250306,tree
25.7640386,-80.2248985,tree
25.7640368,-80.2248066,tree
25.7639341,-80.2248958,tree
25.7597026,-80.2242051,tree
25.7587967,-80.2242132,tree
25.7589465,-80.2247268,tree
25.7589465,-80.2246517,tree
25.7589452,-80.2245712,tree
25.7589489,-80.2244854,tree
25.7588643,-80.2235875,tree
25.7588685,-80.2231342,tree
25.7588685,-80.2231067,tree
25.7588691,-80.2230799,tree
25.7588704,-80.2230565,tree
25.758964,-80.2232791,tree
25.7589622,-80.2232516,tree
25.758964,-80.2232281,tree
25.7589652,-80.2231966,tree
25.758967,-80.2231523,tree
25.7589676,-80.2231168,tree
25.7589664,-80.2230906,tree
25.7589664,-80.2230605,tree
25.7589688,-80.2230269,tree
25.7589724,-80.2229646,tree
25.7589706,-80.2228808,tree
25.7589724,-80.2228425,tree
25.7589706,-80.2228077,tree
25.7589706,-80.2227601,tree
25.758976,-80.222581,tree
25.7616478,-80.2250648,tree
25.7614473,-80.227356,tree
25.7614467,-80.2273225,tree
25.7614473,-80.2272896,tree
25.7614473,-80.2271421,tree
25.7613609,-80.2265634,tree
25.761312,-80.2265232,tree
25.761286,-80.2265225,tree
25.7612619,-80.2265172,tree
25.7612305,-80.2265118,tree
25.7612039,-80.2265118,tree
25.7611725,-80.2265125,tree
25.7611368,-80.2265125,tree
25.7611048,-80.2265145,tree
25.7610795,-80.2265145,tree
25.7610517,-80.2265118,tree
25.7610179,-80.2265118,tree
25.7616658,-80.2264139,tree
25.7616205,-80.226311,tree
25.7616197,-80.2262614,tree
25.7615252,-80.2261108,tree
25.7616236,-80.2260337,tree
25.761623,-80.2260666,tree
25.7615285,-80.2258808,tree
25.7615276,-80.22597,tree
25.7615258,-80.2260173,tree
25.7615246,-80.2260662,tree
25.7613706,-80.2245069,tree
25.7613561,-80.2243701,tree
25.7614008,-80.2243734,tree
25.7614503,-80.2243754,tree
25.7640718,-80.2233247,tree
25.7640736,-80.2232717,tree
25.7617879,-80.2225334,tree
25.762341,-80.222807,tree
25.762338,-80.2227346,tree
25.7623827,-80.2231476,tree
25.762588,-80.2245464,tree
25.7626303,-80.2245444,tree
25.7627668,-80.2245484,tree
25.7196097,-80.2770258,tree
25.7196308,-80.2770252,tree
25.7196302,-80.2770017,tree
25.7196097,-80.276999,tree
25.7192502,-80.2769568,tree
25.7192641,-80.2769246,tree
25.7192768,-80.2769595,tree
25.7192925,-80.2769092,tree
25.7192979,-80.2769501,tree
25.7193136,-80.2769186,tree
25.7193221,-80.2769541,tree
25.7193414,-80.277115,tree
25.7193191,-80.2770942,tree
25.7193608,-80.2770654,tree
25.7193348,-80.277054,tree
25.7193626,-80.2770265,tree
25.7193426,-80.2770111,tree
25.7193602,-80.276993,tree
25.7194156,-80.2770753,tree
25.7194291,-80.2770463,tree
25.7194054,-80.2770425,tree
25.7131653,-80.2785661,tree
25.7132022,-80.2785219,tree
25.7132397,-80.2784749,tree
25.7132771,-80.27843,tree
25.7133152,-80.2783804,tree
25.7133544,-80.2783348,tree
25.7133901,-80.2782905,tree
25.7134275,-80.2782449,tree
25.7134686,-80.2781913,tree
25.713517,-80.2781376,tree
25.713558,-80.2780833,tree
25.7136034,-80.2780303,tree
25.7136481,-80.277976,tree
25.7136885,-80.2779204,tree
25.7137248,-80.2778714,tree
25.7137683,-80.2778198,tree
25.7138136,-80.2777688,tree
25.7138613,-80.2777098,tree
25.7138994,-80.2776609,tree
25.7139441,-80.2776045,tree
25.7139852,-80.2775556,tree
25.7140311,-80.2774993,tree
25.714074,-80.2774436,tree
25.7141175,-80.2773906,tree
25.7141592,-80.2773363,tree
25.7141997,-80.2772847,tree
25.7142456,-80.2772297,tree
25.7142854,-80.2771794,tree
25.7143308,-80.2771278,tree
25.7143749,-80.2770748,tree
25.7144196,-80.2770238,tree
25.7144619,-80.2769675,tree
25.7145072,-80.2769132,tree
25.7145464,-80.2768636,tree
25.7145875,-80.2768079,tree
25.7146286,-80.2767563,tree
25.7155046,-80.275674,tree
25.7155366,-80.2756358,tree
25.7155705,-80.2755962,tree
25.7155988,-80.2755587,tree
25.7162858,-80.2747165,tree
25.7163299,-80.2746642,tree
25.7163758,-80.2746031,tree
25.7164259,-80.2745475,tree
25.7137055,-80.2795646,tree
25.7137505,-80.2796081,tree
25.7137761,-80.2796326,tree
25.7137991,-80.2796574,tree
25.7138776,-80.2797342,tree
25.7139027,-80.2797594,tree
25.7139257,-80.2797825,tree
25.7139529,-80.2798093,tree
25.7139734,-80.2798321,tree
25.713903,-80.2795485,tree
25.713848,-80.2794962,tree
25.7139719,-80.2796182,tree
25.7137967,-80.2794445,tree
25.7137417,-80.2793902,tree
25.7136904,-80.2793413,tree
25.7136342,-80.2792856,tree
25.7137139,-80.27923,tree
25.7137502,-80.2792682,tree
25.7137852,-80.2793017,tree
25.7138221,-80.2793406,tree
25.7138607,-80.2793768,tree
25.7138958,-80.2794103,tree
25.7139296,-80.2794425,tree
25.7139652,-80.2794781,tree
25.7140003,-80.2795136,tree
25.7140359,-80.2795498,tree
25.7140728,-80.2795833,tree
25.7141054,-80.2796175,tree
25.7139864,-80.2797657,tree
25.7139513,-80.2797315,tree
25.7139163,-80.2796953,tree
25.7138801,-80.2796598,tree
25.7138474,-80.2796269,tree
25.7138136,-80.2795927,tree
25.7137798,-80.2795599,tree
25.7137423,-80.279523,tree
25.7137042,-80.2794854,tree
25.7136692,-80.2794506,tree
25.7136348,-80.2794157,tree
25.7135979,-80.2793802,tree
25.7134028,-80.2795143,tree
25.7133496,-80.2795786,tree
25.7133859,-80.2796122,tree
25.7134396,-80.2795458,tree
25.7134898,-80.2794828,tree
25.7134553,-80.2794492,tree
25.7134185,-80.2794123,tree
25.7133659,-80.2794794,tree
25.7133134,-80.2795411,tree
25.7126687,-80.280335,tree
25.7127213,-80.280274,tree
25.7127763,-80.2802063,tree
25.7128337,-80.2801345,tree
25.7128868,-80.2800681,tree
25.7131919,-80.2797027,tree
25.7131382,-80.2797671,tree
25.713091,-80.2798314,tree
25.7130373,-80.2798925,tree
25.7621097,-80.197782,tree
25.7621381,-80.19778,tree
25.7621333,-80.1977304,tree
25.7619044,-80.1976271,tree
25.7619521,-80.1975989,tree
25.7619884,-80.1976191,tree
25.7620107,-80.1975976,tree
25.7620361,-80.1976217,tree
25.7620681,-80.1975949,tree
25.7617848,-80.1974279,tree
25.7617323,-80.1974333,tree
25.7617323,-80.1973998,tree
25.7618241,-80.1973978,tree
25.7618501,-80.1973944,tree
25.7618706,-80.1973964,tree
25.7618935,-80.1973937,tree
25.7619334,-80.1973971,tree
25.7619624,-80.1973978,tree
25.7616031,-80.1977793,tree
25.7617667,-80.1977833,tree
25.7617377,-80.197784,tree
25.7617897,-80.1973408,tree
25.7618404,-80.1973435,tree
25.7619153,-80.1973468,tree
25.7619859,-80.1973481,tree
25.7619998,-80.1974045,tree
25.7139338,-80.2806046,tree
25.714167,-80.2805905,tree
25.7141157,-80.2805838,tree
25.7140679,-80.2805912,tree
25.7140238,-80.2806039,tree
25.7140027,-80.2805603,tree
25.714045,-80.2804913,tree
25.7139121,-80.2802995,tree
25.7138879,-80.2802727,tree
25.713819,-80.2803183,tree
25.7138511,-80.2803565,tree
25.7138879,-80.2803639,tree
25.7137629,-80.2803712,tree
25.7138372,-80.280441,tree
25.7137393,-80.280451,tree
25.7137671,-80.2804812,tree
25.7137743,-80.2804115,tree
25.7138166,-80.2804068,tree
25.7138492,-80.2803129,tree
25.7139955,-80.2801097,tree
25.7140389,-80.2798891,tree
25.7140184,-80.2799146,tree
25.7139948,-80.2799488,tree
25.7139785,-80.2799716,tree
25.713961,-80.2799991,tree
25.7139423,-80.2800225,tree
25.7139211,-80.28005,tree
25.7139018,-80.2800782,tree
25.7140365,-80.280053,tree
25.7140208,-80.2800745,tree
25.7140552,-80.280032,tree
25.7140733,-80.2800071,tree
25.7140761,-80.2799873,tree
25.7141051,-80.2799572,tree
25.7140027,-80.278255,tree
25.7138196,-80.278552,tree
25.7136674,-80.2787472,tree
25.7136662,-80.2786747,tree
25.7135967,-80.2787586,tree
25.7135816,-80.2788464,tree
25.7135073,-80.2788732,tree
25.7133103,-80.2791689,tree
25.7131502,-80.2793641,tree
25.7130306,-80.2795156,tree
25.712879,-80.2797014,tree
25.7127642,-80.2798495,tree
25.7126875,-80.2799387,tree
25.7125999,-80.2800453,tree
25.7125594,-80.2801017,tree
25.7125407,-80.2800547,tree
25.7124597,-80.2801627,tree
25.7122277,-80.279932,tree
25.7122833,-80.2798677,tree
25.7125237,-80.2795672,tree
25.7129708,-80.2790214,tree
25.7130759,-80.278894,tree
25.7131726,-80.2787733,tree
25.7132838,-80.2786352,tree
25.7133792,-80.2785225,tree
25.7134747,-80.2784032,tree
25.7135665,-80.2782932,tree
25.7136475,-80.278194,tree
25.7137224,-80.2780974,tree
25.7138825,-80.2779412,tree
25.7139652,-80.2778453,tree
25.7140534,-80.277742,tree
25.7141489,-80.2776414,tree
25.7142238,-80.2775542,tree
25.7142927,-80.2774644,tree
25.7143797,-80.2773611,tree
25.7144486,-80.2772672,tree
25.7145198,-80.2771734,tree
25.7145972,-80.2770808,tree
25.7146733,-80.2769816,tree
25.7147325,-80.2769052,tree
25.7149427,-80.2766249,tree
25.7150098,-80.2765357,tree
25.7152068,-80.2767234,tree
25.7151312,-80.2768153,tree
25.7150926,-80.2769219,tree
25.7150207,-80.2770158,tree
25.7149512,-80.2770976,tree
25.7148841,-80.2771814,tree
25.7147984,-80.2772807,tree
25.7146395,-80.2774014,tree
25.7145561,-80.2774952,tree
25.7144812,-80.2776012,tree
25.7143978,-80.277687,tree
25.7143193,-80.2777822,tree
25.714686,-80.2774993,tree
25.7146093,-80.2775905,tree
25.7145337,-80.2776857,tree
25.7144649,-80.2777702,tree
25.7143881,-80.277856,tree
25.7142407,-80.2778815,tree
25.7141743,-80.2779754,tree
25.714103,-80.2780551,tree
25.7142401,-80.2780357,tree
25.714167,-80.2781249,tree
25.7172445,-80.274516,tree
25.717221,-80.2745428,tree
25.7171956,-80.2745696,tree
25.7171708,-80.2745985,tree
25.7171491,-80.2746246,tree
25.7171243,-80.2746541,tree
25.7170995,-80.2746816,tree
25.7170784,-80.2747051,tree
25.7170518,-80.2747339,tree
25.7167709,-80.2750833,tree
25.7167509,-80.2751128,tree
25.7167189,-80.2751517,tree
25.7166851,-80.2751912,tree
25.7166621,-80.2752214,tree
25.7166374,-80.2752482,tree
25.7166102,-80.2752811,tree
25.7165884,-80.2753112,tree
25.7165637,-80.2753408,tree
25.7165431,-80.2753629,tree
25.7165159,-80.2753924,tree
25.7164996,-80.2754145,tree
25.7164779,-80.275444,tree
25.7164543,-80.2754729,tree
25.7164326,-80.275499,tree
25.7164096,-80.2755278,tree
25.716386,-80.2755587,tree
25.7163595,-80.2755862,tree
25.7157904,-80.2763077,tree
25.715768,-80.2763359,tree
25.7157438,-80.2763654,tree
25.7157221,-80.2763902,tree
25.7157009,-80.2764163,tree
25.7156798,-80.2764411,tree
25.7156568,-80.2764693,tree
25.7156303,-80.2764995,tree
25.7156079,-80.2765283,tree
25.7155886,-80.2765531,tree
25.715565,-80.2765793,tree
25.7155433,-80.2766088,tree
25.7155203,-80.2766349,tree
25.7154986,-80.2766638,tree
25.7154762,-80.2766919,tree
25.7154532,-80.2767201,tree
25.7154285,-80.2767462,tree
25.7153391,-80.2768629,tree
25.7153149,-80.2768924,tree
25.7152974,-80.2769165,tree
25.7152756,-80.2769414,tree
25.7152503,-80.2769722,tree
25.7152279,-80.2770004,tree
25.7152056,-80.2770258,tree
25.7151832,-80.2770547,tree
25.7151627,-80.2770795,tree
25.7151373,-80.2771097,tree
25.7151125,-80.2771392,tree
25.7150902,-80.2771647,tree
25.7150696,-80.2771915,tree
25.7150485,-80.2772196,tree
25.7150255,-80.2772451,tree
25.7150032,-80.2772746,tree
25.7149826,-80.2773014,tree
25.7149572,-80.2773296,tree
25.7149337,-80.2773584,tree
25.7149144,-80.2773833,tree
25.7148914,-80.2774141,tree
25.714869,-80.2774409,tree
25.7148455,-80.2774691,tree
25.7148207,-80.2775006,tree
25.7148002,-80.2775254,tree
25.714779,-80.2775509,tree
25.7147573,-80.2775784,tree
25.7147355,-80.2776032,tree
25.7147108,-80.2776314,tree
25.7146908,-80.2776589,tree
25.7146691,-80.277687,tree
25.7146455,-80.2777132,tree
25.7146244,-80.2777393,tree
25.7146032,-80.2777655,tree
25.7145791,-80.277797,tree
25.7145555,-80.2778251,tree
25.7145283,-80.277858,tree
25.714509,-80.2778821,tree
25.714489,-80.277909,tree
25.7144667,-80.2779338,tree
25.7144455,-80.2779619,tree
25.7144226,-80.2779894,tree
25.7143966,-80.2780183,tree
25.7143749,-80.2780458,tree
25.7143531,-80.2780779,tree
25.7143301,-80.2781007,tree
25.7143078,-80.2781282,tree
25.7142854,-80.2781571,tree
25.7142649,-80.2781799,tree
25.7140927,-80.2783918,tree
25.7140716,-80.2784186,tree
25.7140468,-80.2784501,tree
25.7140257,-80.2784756,tree
25.7140045,-80.2785011,tree
25.7139773,-80.2785326,tree
25.7139574,-80.2785581,tree
25.7139356,-80.2785869,tree
25.7139133,-80.278613,tree
25.7143688,-80.2783683,tree
25.714419,-80.2784213,tree
25.7144564,-80.2784608,tree
25.7145011,-80.2785024,tree
25.7144335,-80.2785923,tree
25.7143918,-80.278554,tree
25.7143489,-80.2785084,tree
25.7142993,-80.2784581,tree
25.7145609,-80.2785467,tree
25.7145972,-80.2785319,tree
25.7146364,-80.2785259,tree
25.7149095,-80.278601,tree
25.7148515,-80.2785889,tree
25.7147718,-80.2785534,tree
25.7145464,-80.2789792,tree
25.7145223,-80.2789269,tree
25.7144824,-80.2786519,tree
25.7144697,-80.2786969,tree
25.7144679,-80.2787498,tree
25.7144818,-80.2788008,tree
25.714811,-80.2787371,tree
25.7146793,-80.2789074,tree
25.8396598,-80.3008505,tree
25.8396172,-80.3013527,tree
25.839649,-80.3012609,tree
25.839648,-80.3012048,tree
25.8396446,-80.3010644,tree
25.839666,-80.3009472,tree
25.8396663,-80.3009919,tree
25.8396662,-80.3010357,tree
25.8396678,-80.3011018,tree
25.8396674,-80.3011387,tree
25.8396668,-80.301191,tree
25.8396664,-80.3012316,tree
25.839668,-80.3012625,tree
25.8396668,-80.3013212,tree
25.8396664,-80.3013601,tree
25.8399941,-80.3024505,tree
25.8399848,-80.302417,tree
25.8399659,-80.3024477,tree
25.8399805,-80.3023412,tree
25.8398431,-80.302408,tree
25.8398074,-80.3024061,tree
25.8397239,-80.3023755,tree
25.8396867,-80.3023295,tree
25.8396746,-80.3022674,tree
25.8396482,-80.302184,tree
25.8396475,-80.3021366,tree
25.8396497,-80.3020839,tree
25.8396509,-80.3020293,tree
25.8396409,-80.3019138,tree
25.8396248,-80.3017362,tree
25.8399921,-80.302196,tree
25.8399923,-80.3019726,tree
25.8399845,-80.3018186,tree
25.8399868,-80.3017656,tree
25.8399886,-80.301701,tree
25.8399914,-80.3006236,tree
25.8399676,-80.300629,tree
25.8399892,-80.300657,tree
25.8399935,-80.3008494,tree
25.8399888,-80.3010036,tree
25.8399916,-80.3011152,tree
25.8399832,-80.3013685,tree
25.8399852,-80.3013397,tree
25.8399855,-80.3013114,tree
25.8399851,-80.3012813,tree
25.839985,-80.3012395,tree
25.8399864,-80.3012019,tree
